Dim1,Dim2,Dim3,Dim4,Dim5,Dim6,Dim7,Dim8,Dim9,Dim10,Dim11,Dim12,Dim13,Dim14,Dim15,Pattern
-1.8669211,3.4210095,-0.86107135,7.2859635,-4.677831,1.2433455,-0.6972228,1.0637435,-1.7419597,0.82738435,0.9278926,4.8764215,-4.3149557,-6.944146,6.1745753,perinuclear
1.3119471,4.26622,-0.58874375,9.595871,0.10581312,-1.377245,-0.53053933,2.6329155,-0.13499783,1.8680466,1.7719872,3.3767195,-5.305053,-9.043271,5.9272633,perinuclear
2.1581898,3.532208,-1.6381317,6.941445,-2.3641472,0.6141313,-0.45711467,3.0363042,-0.24744374,0.086378284,0.7978875,0.8792692,-5.162542,-8.513195,6.3882976,perinuclear
0.88659126,4.7445536,-0.2938155,6.317886,-2.292451,1.1575199,0.36865267,1.3616244,-0.83291906,0.004640967,-0.07834874,1.3229225,-4.6151485,-8.72081,5.9269605,perinuclear
0.2292585,4.8385053,-1.7551281,4.4136167,-3.0041018,0.15538603,2.0333948,0.51864415,0.19580121,-2.4569192,0.4619204,1.5008817,-5.026209,-5.366552,7.284217,perinuclear
2.2231095,4.312344,-2.507389,6.812174,-1.3063293,-2.0260615,1.9556988,1.2855523,3.0412407,-1.4732293,0.79694736,2.4343429,-6.0111213,-7.0226264,7.0737,perinuclear
1.6486341,4.2782006,-0.7022628,6.3953857,-3.1379297,-2.2901034,-3.1828575,1.1416827,0.3057995,-1.0279657,-0.4877999,2.250223,-6.544923,-7.6637793,7.753182,perinuclear
-1.0097259,4.413112,-0.17583728,5.2524986,-1.352646,-1.4602336,-1.5343202,0.6010809,-0.00023840983,1.105784,1.2773364,2.3820944,-8.427662,-9.017396,7.361395,perinuclear
-1.1336851,2.7378662,-0.95474684,5.364347,-4.5692334,1.2502311,0.32699114,0.18922219,-0.93752617,-0.64804673,1.4253712,2.270577,-6.0872474,-5.7056785,7.894276,perinuclear
2.0964713,3.2111988,0.08024897,6.917488,-2.7120743,-0.06330379,-0.012390499,3.2615924,0.7920361,1.5624932,0.94934005,2.5948427,-4.9527173,-9.441763,6.263825,perinuclear
2.8957858,4.7357283,-0.77217203,7.6768904,-2.8943388,0.9196901,-0.77970624,1.5427052,1.470536,-0.0629242,-0.024842383,1.0900309,-5.278576,-8.189343,5.855073,perinuclear
0.6799042,6.2476854,-1.6517266,5.539826,-2.8106523,-1.8727351,-3.5032997,0.57158613,1.1589059,0.5718452,-0.06467515,1.4867543,-7.9233785,-8.486529,6.18378,perinuclear
-1.9349105,3.5853357,-0.40939018,8.482703,-2.2686737,-2.0432382,0.3311176,1.5068179,-0.051221233,1.7862127,2.9119217,3.6919127,-6.624836,-7.213734,7.1224627,perinuclear
1.2124089,3.0588856,0.14512643,7.335036,-2.6626947,-1.3959235,-2.3480058,2.1880076,0.9178011,-0.8776567,0.9556764,1.3233465,-6.9885616,-8.028045,6.934148,perinuclear
1.2862669,3.046123,-0.25508395,6.879505,-2.5980515,-0.7025776,-1.147638,2.495932,-0.14719932,-1.2531785,0.74744385,1.1060586,-5.870728,-7.682577,6.6385527,perinuclear
-0.3598299,2.4222517,-1.5964855,8.006822,-1.8980569,-0.5421996,-1.9531692,0.7620775,-0.5526538,-1.449247,1.8881831,2.686532,-6.393144,-6.8044577,7.3789015,perinuclear
0.22732566,3.69612,0.46835425,7.4344187,-2.787391,-1.0219419,-1.3179022,4.172676,0.68175226,1.8812762,-0.19030146,3.3449972,-5.349549,-9.7006445,6.41563,perinuclear
-1.854021,4.1262083,-0.71028113,4.0580344,-4.3352,-0.8914076,-0.13281363,1.9183108,-0.816931,-1.1385046,1.0019569,2.0791895,-5.978764,-8.19617,6.154512,perinuclear
-0.6562393,2.7242055,-1.2742716,4.4352975,-4.3048964,-0.044280045,-0.90146124,1.4887209,-1.0416695,-0.3036709,0.60660523,3.038644,-6.6785154,-7.509588,6.120176,perinuclear
-0.5121275,4.4854307,-0.6416395,7.27977,-2.2432177,-0.786007,-1.365497,3.0939295,-1.8863659,1.542379,0.76739997,3.243338,-4.5462675,-8.937794,5.6494107,perinuclear
-1.3315367,5.090609,-0.2685342,7.4706087,-3.3637795,-0.53117025,-1.703769,3.264184,-2.2611742,0.41909322,0.87684166,2.3291552,-4.6553884,-7.742023,5.1749845,perinuclear
-1.2922571,4.9650283,-0.049058735,7.5561414,-3.4643297,-1.25743,-1.9438723,2.0524912,-2.0280056,1.059605,0.89384514,2.663237,-5.4840455,-8.387945,4.8735747,perinuclear
-0.31353933,3.8008053,-1.5794594,6.057032,-3.9324753,-0.45745987,-1.2767013,2.8470469,-2.4660063,1.3022408,0.9445176,2.732061,-5.9399858,-7.6858416,4.9795856,perinuclear
1.6875488,4.527237,-0.5190378,5.6098576,-3.0654225,-1.269916,-2.7295723,1.8902793,0.9884343,-1.7029603,-0.75704306,1.9116061,-6.066651,-8.413275,6.410965,perinuclear
1.2309014,2.2570415,-0.50606906,6.528893,-3.5177023,-1.375684,2.4448931,3.3140512,1.0162987,-2.0915034,1.4786472,2.544885,-5.3928947,-6.6196294,6.3594446,perinuclear
2.7919438,2.7589273,-3.056628,5.2626953,-3.0698838,-0.8256153,-1.4052044,1.7650167,1.8756738,-1.9573817,-0.435614,2.7948089,-6.776529,-7.6030498,6.807113,perinuclear
1.5972109,3.7878625,-2.3985538,5.7623367,-1.8461292,0.26514646,-0.95376694,1.0452693,0.34409204,-3.0453603,-0.95381397,3.175231,-5.290872,-6.6582522,7.152702,perinuclear
0.7919481,3.3778973,-1.4127222,8.505859,-3.3340945,-2.7132626,-5.4102187,4.307117,1.4528651,1.0162425,1.6064465,3.1178193,-7.527716,-9.351147,5.8574104,perinuclear
0.87466437,3.2138133,0.011460162,8.24674,-1.8844635,-0.58067167,-0.22890823,4.3858953,0.06148724,1.205399,0.56599146,2.7087548,-4.6150155,-9.29585,5.956427,perinuclear
0.52276593,4.110204,-0.04573522,6.356985,-2.549445,-1.2084394,-1.360132,5.8599896,-0.32290667,1.4668665,0.6759865,2.6613462,-4.648358,-10.184568,5.9215794,perinuclear
0.37205538,3.5283477,-1.5669969,5.3977323,-4.8896036,0.53942895,3.7451894,3.6389337,-0.6919965,-2.6927655,0.8792943,1.7615242,-3.0076053,-6.94589,5.238724,perinuclear
2.4742188,3.3908925,-3.0358155,5.8184333,-3.2334745,0.25789946,2.0074472,0.7211084,-1.8355589,-3.194217,-1.2384807,2.7729146,-3.1470366,-6.928864,5.6604676,perinuclear
-0.22970499,4.9153132,0.8354804,6.8083706,-2.3185382,-1.2750423,-1.2450036,0.9570566,-0.98015404,0.40565872,0.15938623,2.2347488,-5.4895563,-8.89635,6.1035147,perinuclear
-1.1095481,3.2401836,0.6317484,6.650928,-4.125607,0.22116423,0.26219705,1.9735596,-1.4244188,-0.38125798,1.5432863,2.4300013,-5.4097056,-6.5697527,6.569937,perinuclear
-0.15976992,4.4074926,-0.13883932,8.010304,-4.3570776,-1.0272293,-0.9533601,1.1069452,0.27343312,2.8623693,0.72311056,3.756976,-5.572477,-9.548788,5.1177025,perinuclear
2.5274384,4.4806085,-1.0233371,8.437455,-1.7908937,-2.0045218,-2.4609346,0.83817655,1.7296634,-0.9603286,0.60751826,2.2502072,-6.75127,-7.1097775,6.748213,perinuclear
1.0339953,2.9062915,-0.7921153,7.2116947,-1.6879606,-0.23161997,1.2881253,3.64774,0.07977817,0.159139,2.1835866,2.5929046,-4.977267,-8.272954,6.5882897,perinuclear
1.3992099,3.101678,-0.9034773,6.9988337,-1.6168611,0.22110502,1.7504016,3.72291,-0.26255167,-0.1534718,1.6558032,2.5076509,-4.5590763,-8.237542,6.3347673,perinuclear
-0.9991894,4.793638,-0.17671615,6.9848924,-3.3346753,-0.9337313,0.43866137,3.5913177,-1.0166657,1.1365931,1.3738118,3.1959748,-4.754204,-8.70273,4.8702083,perinuclear
-0.71315885,4.4445987,-0.27439767,6.573205,-3.8527744,-0.67049724,0.5982059,3.270872,-1.0158683,0.65052867,1.0376695,3.1619189,-4.783936,-8.503213,4.652191,perinuclear
-0.010706439,4.820352,-1.3343041,5.851666,-2.3337646,-1.5858817,-0.77385694,2.7135808,-2.4538457,0.5851237,-0.18744181,2.449057,-5.112709,-7.8219666,6.5039,perinuclear
-0.47393906,3.754219,-0.71342695,6.21277,-4.0842853,-0.5213286,-0.1986965,3.814364,-1.5772133,0.25221637,0.9819176,2.1352754,-4.1393414,-6.940384,6.871725,perinuclear
0.36577412,3.5221093,-0.43679944,6.2149057,-3.6118145,0.8864855,-2.1773596,2.9707072,-0.86385673,0.19184716,0.9638395,2.4182963,-6.1000595,-6.898387,6.607891,perinuclear
0.13481861,3.5197723,-0.83519065,6.9341464,-2.8504739,1.2416079,-0.31263325,3.2934577,-1.2780149,0.79443157,0.582356,3.3324237,-4.1444955,-8.239158,5.853204,perinuclear
0.23408584,3.0770562,-0.6216414,5.3794785,-4.395247,0.57872623,-0.8047066,2.1029537,-0.9031281,0.49976918,0.21170093,2.5430827,-5.667133,-8.329003,5.8416514,perinuclear
1.6303557,3.7264276,-0.27108258,8.632794,-1.175731,-0.5940299,-0.553323,2.2672052,2.4550688,-0.07568259,0.30014735,3.0635097,-5.477171,-10.334603,4.825885,perinuclear
2.0962813,3.1181257,-1.4640998,4.930934,-3.4405062,-0.5874172,-2.0778062,2.2552671,1.0567095,-1.6133376,-0.45924142,0.6249934,-7.1852546,-8.597855,5.8074107,perinuclear
-0.19671312,1.9409436,-0.91495824,7.032278,-3.9436922,1.7503977,1.6005906,0.5724284,-0.18806535,-1.2794641,1.9093449,2.7664416,-5.3735313,-5.9970436,6.9220834,perinuclear
1.9946731,1.8143444,-0.22986072,7.4975257,-0.618536,-0.7065576,-1.1878427,1.8609786,0.013125554,0.38837978,1.9074228,2.6666732,-7.3378696,-6.9294543,8.512553,perinuclear
0.32208908,3.28586,-1.6584111,6.2019644,-1.8259537,0.87636644,0.79307216,1.6399925,-2.6238086,-1.2234075,0.41719213,2.2204313,-3.8760536,-7.4809217,6.0044193,perinuclear
-1.0101953,4.6624823,-1.3687543,4.683592,-2.9419236,0.078032926,-4.244085,-2.0657554,1.3545592,0.34791574,1.3685971,1.6315671,-10.568638,-6.742115,8.418936,perinuclear
0.16805227,3.960046,-0.86686397,8.574466,-2.8923786,0.36125493,1.353588,0.06433217,2.1964839,0.7915804,2.0230303,4.406937,-5.581312,-7.138406,5.565232,perinuclear
0.045306712,3.7909362,1.1086813,10.177382,-2.9598796,-3.4206443,-2.2930684,1.2710618,4.0404415,1.589054,2.279906,2.8385563,-8.180825,-10.392399,5.8568673,perinuclear
-0.0453032,3.0822887,-1.4912859,6.3109984,-4.571135,2.9343739,-0.34783947,1.3039833,-0.41949737,-1.2574766,0.76225084,1.2810334,-4.9291606,-6.102933,7.3272247,perinuclear
-0.36582074,3.9871173,-0.8972119,8.531016,-0.33738065,-0.5538633,-4.482225,-1.3114421,1.890306,4.2277284,1.7167273,4.8998737,-12.039265,-9.1149025,5.8195515,perinuclear
1.3586347,4.144516,-0.66904306,7.6319795,-0.6995839,-2.0799243,-2.3702989,-0.30019078,-1.1300727,0.50352013,1.1519138,2.917113,-7.465115,-7.1349397,7.2535543,perinuclear
-1.0280848,3.6886928,-0.23296711,6.5859165,-3.864608,-1.624527,-2.6987789,2.4630013,2.8423212,2.8422744,0.019642431,4.5847945,-6.454592,-10.282895,8.68856,perinuclear
-1.5236961,4.033641,0.08559042,8.970583,-3.7357612,1.2855743,-3.8807073,-0.6885139,1.5015281,0.3998835,1.5470817,2.2402847,-8.246366,-7.3676643,6.162758,perinuclear
-0.8068685,3.9255857,0.38188598,8.379815,-2.7723536,-0.16062725,0.21007693,2.5252628,-2.8356626,0.42921367,0.7570756,2.4681435,-3.7223158,-7.0040383,5.5570436,perinuclear
0.44822195,4.334314,-1.0298023,7.467097,-1.4628055,0.06568825,-2.651105,3.728734,-0.6173411,2.6091957,0.34875768,3.774128,-6.0236826,-9.538839,5.335822,perinuclear
0.8103846,4.119693,-1.6299454,6.0894923,-2.173624,0.2432663,-1.699119,3.5595767,-2.1655178,0.27380437,0.60988957,0.524043,-6.1119785,-7.095402,6.476991,perinuclear
-0.6770195,2.1758766,-1.8545547,5.9308167,-3.2178957,-1.5919118,0.34183872,2.3733623,1.7433574,-1.744716,2.3926528,3.6367872,-7.1011944,-6.4263783,7.6880927,perinuclear
1.6683794,2.9207566,-2.142792,7.4962654,-2.985649,-2.3129134,0.8683251,1.2160121,3.0496018,-1.2205848,1.3766061,3.3031614,-6.565627,-8.6517105,5.2560678,perinuclear
1.8332353,1.9076992,-2.1694958,7.215923,0.38673192,-0.6778972,1.5371385,3.1853762,-1.6607059,-1.3009491,0.6631351,2.8775737,-4.6628156,-7.8273444,6.547479,perinuclear
0.35094818,1.8903226,-0.17436548,8.886314,-3.64592,-2.4299963,-0.38606033,1.602977,3.1639757,-2.129452,2.122146,3.821294,-7.05778,-6.7269955,6.421097,perinuclear
2.0144105,3.0064826,-2.1467392,6.0975723,-3.3905342,-1.1934848,-3.5350552,1.0494851,3.7797935,-2.395165,-0.81718564,2.784193,-8.720927,-6.8615456,8.376993,perinuclear
1.9489851,2.9853425,-2.1485367,5.8296213,-3.2287035,-0.537948,-2.485618,1.3962681,2.6065872,-2.7256114,-0.6094714,2.4572122,-7.4994226,-6.569744,7.906735,perinuclear
-0.11650256,5.978497,0.84900063,7.64586,-4.7658477,-1.9747487,-3.3381748,2.617571,1.8799436,0.75389963,0.094112135,2.110531,-5.874619,-10.248946,4.389042,perinuclear
-0.16401307,4.9475102,-1.4229085,4.424248,-3.005976,0.7164605,-1.7227051,0.70979977,-1.5266135,-0.4268579,-0.2565015,1.41347,-6.910563,-6.728424,6.146052,perinuclear
2.3429465,3.7246757,-1.086882,8.173175,-2.5922682,-1.279417,-1.3787266,3.4826677,1.748204,1.9164133,1.4968343,2.0702167,-5.9298835,-9.4330015,5.5376363,perinuclear
-0.65583307,3.952839,-1.5094632,4.7105474,-4.2257023,0.31769085,-1.4438571,3.4572434,-0.49310866,0.9975456,0.72732383,2.998631,-5.506293,-7.942632,6.7617335,perinuclear
-0.98626155,4.2776012,-1.8490341,7.926156,-0.8606756,-1.106123,-2.755722,2.0640192,-0.36670846,2.7402189,2.5229928,2.7716572,-8.177145,-8.411566,6.2129726,perinuclear
-2.6781783,4.2061267,0.2540063,4.89087,-3.6540701,-0.93205625,-1.4767649,-2.3539362,0.9346892,-0.20270711,1.4131807,3.175877,-9.227615,-5.433094,8.273784,perinuclear
-0.9712436,2.7451367,-1.437171,5.2729726,-3.6815455,-0.7045422,-0.69439644,-0.282703,-0.01597008,1.0343511,2.18431,3.8511984,-8.002241,-4.9925394,8.292664,perinuclear
-1.3716502,2.2206347,-0.66071624,5.6022644,-4.375057,-0.39781,-1.3431505,0.97671366,0.070233576,0.27613598,1.7540337,4.0809717,-7.3369355,-6.044046,8.542716,perinuclear
-0.10293002,2.5518546,-2.1988266,6.213505,-0.6744682,-0.5711803,1.2601175,1.12194,0.5069944,-0.9886201,2.4542987,2.5045912,-7.3140616,-6.418395,8.308353,perinuclear
3.1024156,2.6338053,-1.1595668,7.4049783,-3.1568418,0.58263135,1.3900827,2.146748,1.7400521,-1.2328972,1.1833316,2.119294,-5.0057964,-7.1690297,6.0136504,perinuclear
0.82851905,0.9521209,-1.5542802,5.372046,-1.9333103,0.16112038,1.9605618,1.7829096,-0.7091027,-4.809102,-0.22009338,1.8722234,-4.741468,-5.8901434,8.153239,perinuclear
3.2532902,3.7248695,-0.48579842,7.894089,-4.52452,-0.3055737,0.59195584,0.1052129,6.211649,2.2898083,0.9959032,2.1210592,-7.469474,-10.551014,5.0828342,perinuclear
2.2963362,4.6077585,-1.3882667,6.5347824,-1.7169201,-1.7029294,-0.5532687,2.9926198,1.2541775,-0.4117875,-0.6007734,2.382064,-4.923137,-9.228584,6.4624133,perinuclear
1.2214277,4.8085957,-0.32396716,4.86481,-2.9494627,-0.6577365,-0.83878624,2.156205,1.1520953,-0.6773266,-0.78092146,1.753184,-6.0469737,-8.950667,6.305239,perinuclear
-0.6770779,3.767028,-1.865061,4.206308,-3.8179555,0.10280971,-1.1053746,1.0333412,0.5557356,-2.4291422,0.48309988,1.3566693,-6.642291,-6.9544363,7.3844857,perinuclear
-0.19645332,2.2831788,-0.8329838,8.310989,-1.5509081,-1.2385709,0.18533868,1.8913769,0.47696948,0.2108191,2.2297595,5.616142,-6.034637,-7.1812177,6.380668,perinuclear
-0.61617863,2.991613,-1.6180125,5.327888,-4.270071,0.98638266,-2.199866,0.34742457,-1.6183227,0.7290341,0.42409638,5.2446485,-6.2058687,-7.337817,6.815386,perinuclear
2.0201244,5.9850445,-0.9309961,6.3911557,-1.8393656,-1.2890322,-2.7149367,-1.1859946,3.2233806,0.31738144,-1.0474426,1.7290471,-7.8013396,-9.277729,6.7855062,perinuclear
-1.1233553,2.7771957,-0.7623309,7.19061,-3.2367978,0.2407963,-0.96903676,2.731227,-0.040639255,0.10158401,1.6440032,3.667199,-5.2599206,-7.1251545,8.334305,perinuclear
-0.18750905,2.6626935,-0.8777351,7.0552826,-2.9123342,1.1008627,0.58111644,2.7090542,-1.820945,-0.7602098,0.7338919,2.792656,-3.6167738,-6.9309444,7.4281406,perinuclear
0.9679018,2.5512242,-1.6753589,7.7712865,-1.8137815,-1.268092,0.16111167,3.0687163,-0.16379696,0.40403572,2.6932974,1.7275779,-6.2512994,-8.345296,6.2287555,perinuclear
0.76781905,2.7422688,-1.5547502,7.8099422,-1.8662155,-1.362003,-0.0030062178,3.0660837,0.012832435,0.69414616,2.7405868,1.8133086,-6.422853,-8.508515,6.1300325,perinuclear
3.8702796,2.9664786,-2.5981796,6.9264727,-1.2132422,-1.7725229,-2.1780446,2.6945825,0.24544658,0.07722385,0.608541,1.5812777,-6.918285,-7.8053308,7.428162,perinuclear
0.9704727,1.5831714,-1.7148967,4.0819626,-4.2197986,-1.1249592,-2.8875632,2.8952155,2.5121994,-1.5223335,0.7463021,2.354408,-8.379269,-8.54195,8.343237,perinuclear
1.2659154,4.5242743,1.5279347,8.648572,-4.799852,-0.4710109,-3.4684021,2.4323967,2.923943,2.2452178,0.6936136,1.6408199,-7.47119,-7.986393,6.276221,perinuclear
0.6192083,4.970504,0.050883763,7.9171376,-1.7214636,-2.430824,-2.994382,0.43304276,0.05923166,-0.32820407,1.8536854,0.5885588,-7.4822373,-8.040274,6.1581116,perinuclear
-0.5305166,3.545868,-0.8208605,4.6986337,-5.0072603,0.4156817,-2.7987041,0.15312941,0.8021512,1.771617,0.08554366,4.361851,-7.547942,-8.912838,6.426614,perinuclear
0.9875462,4.6647844,-0.38640818,5.3163705,-2.8427632,-0.13679886,0.120169125,1.1439195,-0.35921046,-1.244339,-0.065253586,0.67989266,-5.2041407,-8.003772,6.447926,perinuclear
-0.42065164,3.7502573,-2.100471,4.4490814,-3.4561663,1.0909191,0.3334504,1.5220238,-0.78042585,-1.3333924,0.54963905,1.9547341,-5.163226,-7.258601,6.5426817,perinuclear
0.78336453,3.564178,-1.289596,7.7059298,-1.7222815,-0.10799478,1.4805614,1.9457281,-1.2891216,0.48803684,1.2158802,3.590073,-3.9825695,-7.325411,5.891586,perinuclear
0.6444993,3.5204694,-1.7853988,7.3167925,0.49260372,-3.0985403,0.960461,1.2555624,4.2138505,-1.4310524,0.89693516,4.0635433,-7.551867,-8.976916,7.019545,perinuclear
1.4118245,3.7592816,-0.02307121,8.411153,-1.2301842,0.03363725,-0.12563577,0.9911478,0.102779135,0.069283605,2.0681593,2.8620365,-6.020394,-7.1243844,6.402672,perinuclear
-1.1012372,4.95857,0.6326492,6.1038666,-3.620547,0.5880992,-0.8734884,-0.32537612,-0.40530488,-0.6011359,0.42818487,1.7332381,-5.991328,-7.7503467,6.5970087,perinuclear
0.38576162,4.7602463,-0.11386983,3.9649937,-2.982141,-0.3933528,-0.44946846,1.1885976,-0.39982945,-0.20802706,0.38895822,1.116101,-6.383107,-6.803903,8.58125,perinuclear
0.19441883,5.079355,-0.03202667,6.3188753,-3.1471622,-0.5092706,-2.5324304,-0.4737393,-0.36639696,-0.5393627,-0.11882601,0.6818268,-7.508839,-7.8279676,5.7080255,perinuclear
-0.46878168,2.438989,-1.0180148,8.986296,-0.553447,-1.4665365,-1.4585096,2.775399,0.3098427,1.5786216,3.3919148,3.266567,-7.7863274,-7.404962,7.895008,perinuclear
-0.41030225,4.796791,-0.24130094,5.8658085,-3.2326992,-1.4528464,-3.0005016,-0.16258106,-0.9573133,-0.7077111,0.58224255,1.1955781,-7.918189,-8.06289,5.477514,perinuclear
1.8160589,5.3130374,-0.7444772,6.966805,-3.194801,-0.6086707,-2.8144605,-0.16633649,1.4962606,-1.024273,-0.7537756,1.3628408,-6.5434313,-8.203701,5.980941,perinuclear
0.13283455,3.6057394,0.60807925,6.967719,-1.5898652,-1.2931691,1.1772512,-1.2322508,2.7752857,-0.52727723,2.47412,1.8950281,-8.6082325,-6.6438174,7.784821,perinuclear
3.0352774,2.364504,-0.6083383,9.917506,-1.1149591,-2.7465148,-2.2159958,3.3937895,2.1669083,0.48480287,1.7313538,3.577368,-7.171432,-6.7031817,7.1296415,perinuclear
1.3817285,4.1790724,-1.6787149,4.7259293,-3.3299663,-0.81873244,-3.9487615,0.8713772,3.4307427,-1.1475248,-0.7422834,2.9657302,-8.189658,-8.9391365,6.6247582,perinuclear
1.6881018,5.306174,1.4626502,7.5271997,-6.8353066,-1.4367733,-3.559606,2.344345,5.698609,2.601658,0.6499554,1.3470738,-7.871858,-11.369175,4.209666,perinuclear
1.515519,5.0628653,1.351916,7.02009,-6.886184,-1.1620857,-3.2259064,2.699123,4.845705,2.3506157,0.7278539,1.2230548,-7.537064,-10.952312,4.202209,perinuclear
0.57543415,3.0292463,-0.7203732,6.7844443,-3.0101302,-1.555505,-0.15486412,3.26559,1.7412683,-0.8148396,2.14099,2.5895476,-6.922803,-5.915286,8.026676,perinuclear
2.1155264,4.370491,-2.193818,6.9563465,-4.225061,-0.11894429,-1.7214886,0.039626922,1.9472674,-1.7565403,-0.38104278,3.4043627,-5.9511766,-6.983136,5.90117,perinuclear
0.3480587,5.260855,-0.24138841,7.2991076,-3.828806,-0.4976132,-1.0362443,-0.049767625,0.44749388,-1.9311706,0.30742306,2.8649466,-5.2640853,-6.143678,5.993436,perinuclear
1.0154855,5.158351,0.5447592,7.8923044,-2.9179473,-1.5353361,-2.3660576,-0.3011456,1.8292165,-0.9400874,0.3378009,2.732034,-7.6781297,-6.450283,6.4233212,perinuclear
1.3752073,1.6967142,0.06837303,8.348815,-1.8005003,-1.4835216,-1.3954722,1.2560984,-0.5850635,-0.25111124,1.3463159,3.8243275,-6.617717,-6.477798,7.774489,perinuclear
-0.8376228,3.7822685,-1.1610911,5.708802,-3.0754015,-1.1000605,-1.3991052,1.1028508,-0.46834487,-3.0553918,0.9604504,1.0969675,-5.750743,-7.991885,6.532542,perinuclear
-0.6921458,2.9335632,0.45532796,6.5165343,-2.8530667,-0.86078566,-1.5238119,-0.41332254,-0.40457916,0.008823042,1.8872238,3.3239577,-8.625102,-4.4148073,8.79431,perinuclear
1.7296385,3.3233056,-1.1837356,7.1180363,-1.5970597,0.5038966,2.697876,1.8212517,-0.47217742,-0.88884825,1.4754558,1.6679708,-4.4056973,-6.757106,6.1968536,perinuclear
1.7922336,3.9326987,-0.97892416,7.6058955,-1.5785196,0.1652029,2.2678094,0.9327091,0.9389528,-0.26968557,1.668006,1.7200809,-5.315419,-7.331552,5.9259896,perinuclear
2.5060115,3.642765,-1.3104302,5.9177346,-1.898306,1.7470965,2.219902,1.1525943,0.581672,-0.0825623,0.39563107,1.6502907,-4.4659815,-8.349609,6.248811,perinuclear
2.610562,3.5946994,-0.34992215,6.636188,-3.6580772,1.0399883,1.9387251,1.3465315,1.0640098,0.31149122,0.348391,1.4151676,-4.374263,-8.631757,5.7781367,perinuclear
-0.61975366,3.3951511,-2.205267,4.6666393,-3.6911905,2.1838336,1.7117554,0.8150631,-1.0173527,-0.7038092,1.2436739,2.1185353,-4.681108,-6.6717877,7.247392,perinuclear
-1.0452217,3.4182098,-2.011013,4.806274,-4.146764,1.7701896,1.3118498,0.38885382,-0.6289829,-0.6210486,1.4461457,2.3628972,-4.98835,-6.761701,7.2495956,perinuclear
0.8169059,3.676589,-2.6319637,2.9363606,-3.086741,1.1692173,1.5163964,1.2977082,0.03305925,-1.2325845,0.64041495,0.62068707,-5.893135,-6.333307,8.350824,perinuclear
2.0315948,3.6978495,-1.8491971,6.692027,-2.633009,-0.80680734,-4.0426817,3.2763965,1.585297,1.8591887,1.0680945,2.3212152,-7.017856,-9.223323,7.1389155,perinuclear
1.4712703,3.5966945,-1.7600179,6.622023,-2.171571,0.5706777,-2.491037,3.213613,0.47907314,0.4522894,0.8374084,2.0755918,-5.932292,-8.627888,6.4845552,perinuclear
0.58274883,3.2713017,-1.4925416,4.00966,-3.8606002,0.7451476,3.0368834,1.3124733,-0.8721825,-1.5048398,0.9261763,2.1627445,-4.856507,-5.647526,6.526743,perinuclear
-2.1568418,3.4977026,-0.35374823,5.7429996,-4.3459516,-1.434231,-2.0160158,1.3220167,1.388122,0.6113069,2.0492277,3.9301295,-8.261972,-6.780849,7.4011335,perinuclear
-1.9134264,3.507237,-0.14641692,5.967439,-4.2731204,-1.1215569,-1.8069217,1.549105,0.9519565,0.68215024,2.0428135,3.7938244,-7.7146063,-6.3974123,7.213662,perinuclear
-2.0951772,4.763788,0.46578774,9.255113,-2.03273,-2.4143078,-1.8671755,1.4578983,1.0433967,2.5435915,3.241544,3.6539726,-7.495903,-7.478379,6.5506864,perinuclear
